1,Acceleration,cm/s²,1
719,Mass Flux,kg/(s-mm²),1
720,Mass Flux,kg/(s-m²),1
721,Mass Flux,lbf-s/ft³,2
722,Mass Flux,lbf-s/in³,2
723,Mass Flux,lbm/(ft²-s),2
724,Mass Flux,lbm/(in²-s),2
725,Mass Flux,lbm/(s-ft²),2
726,Mass Flux,lbm/(s-in²),2
727,Mass Flux,mg/(ms-µm²),1
728,Mass Flux,mN-s/m³,1
729,Mass Flux,mN-s/mm³,1
730,Mass Flux,N-s/dm³,1
731,Mass Flux,N-s/m³,1
732,Mass Flux,N-s/mm³,1
733,Mass Flux,µN-ms/µm³,1
734,Mass Length,Gg-hm,1
735,Mass Length,g-cm,1
736,Mass Length,g-mm,1
737,Mass Length,kg-dm,1
738,Mass Length,kg-m,1
739,Mass Length,kg-mm,1
740,Mass Length,lbf-s²,2
741,Mass Length,lbm-ft,2
742,Mass Length,lbm-in,2
743,Mass Length,mg-cm,1
744,Mass Length,mg-µm,1
745,Mass Length,µg-mm,1
746,Mass Length Per Angle,g-mm/°,1
747,Mass Length Per Angle,g-mm/rad,1
748,Mass Length Per Angle,kg-mm/°,1
749,Mass Length Per Angle,kg-mm/rad,1
750,Mass Length Per Angle,kg-m/°,1
751,Mass Length Per Angle,kg-m/rad,1
752,Mass Length Per Angle,lbf/(s²-°),2
753,Mass Length Per Angle,lbf/(s²-rad),2
754,Mass Length Per Angle,lbm-ft/°,2
755,Mass Length Per Angle,lbm-ft/rad,2
756,Mass Length Per Angle,lbm-in/°,2
757,Mass Length Per Angle,lbm-in/rad,2
758,Mass Length Per Angle,mg-µm/°,1
759,Mass Length Per Angle,mg-µm/rad,1
760,Mass Length Per Angle,µg-mm/°,1
761,Mass Length Per Angle,µg-mm/rad,1
762,Mass Moment of Inertia,Gg-hm²,1
763,Mass Moment of Inertia,g-cm²,1
764,Mass Moment of Inertia,g-mm²,1
765,Mass Moment of Inertia,kg-dm²,1
766,Mass Moment of Inertia,kg-mm²,1
767,Mass Moment of Inertia,kg-m²,1
768,Mass Moment of Inertia,lbf-in-s²,2
769,Mass Moment of Inertia,lbm-ft²,2
770,Mass Moment of Inertia,lbm-in²,2
771,Mass Moment of Inertia,mg-cm²,1
772,Mass Moment of Inertia,mg-µm²,1
773,Mass Moment of Inertia,µg-mm²,1
774,Mass Moment of Inertia Per Angle,g-cm²/°,1
775,Mass Moment of Inertia Per Angle,g-cm²/rad,1
776,Mass Moment of Inertia Per Angle,g-mm²/°,1
777,Mass Moment of Inertia Per Angle,g-mm²/rad,1
778,Mass Moment of Inertia Per Angle,kg-dm²/°,1
779,Mass Moment of Inertia Per Angle,kg-dm²/rad,1
780,Mass Moment of Inertia Per Angle,kg-mm²/°,1
781,Mass Moment of Inertia Per Angle,kg-mm²/rad,1
782,Mass Moment of Inertia Per Angle,kg-m²/°,1
783,Mass Moment of Inertia Per Angle,kg-m²/rad,1
784,Mass Moment of Inertia Per Angle,lbf-in-s²/°,2
785,Mass Moment of Inertia Per Angle,lbf-in-s²/rad,2
786,Mass Moment of Inertia Per Angle,lbm-ft²/°,2
787,Mass Moment of Inertia Per Angle,lbm-ft²/rad,2
788,Mass Moment of Inertia Per Angle,lbm-in²/°,2
789,Mass Moment of Inertia Per Angle,lbm-in²/rad,2
790,Mass Moment of Inertia Per Angle,mg-µm²/°,1
791,Mass Moment of Inertia Per Angle,mg-µm²/rad,1
792,Mass per Unit Area,Gg/hm²,1
793,Mass per Unit Area,g/cm²,1
794,Mass per Unit Area,g/mm²,1
795,Mass per Unit Area,kg/dm²,1
796,Mass per Unit Area,kg/mm²,1
797,Mass per Unit Area,kg/m²,1
798,Mass per Unit Area,lbf-s²/ft³,2
799,Mass per Unit Area,lbf-s²/in³,2
800,Mass per Unit Area,lbm/ft²,2
801,Mass per Unit Area,lbm/in²,2
802,Mass per Unit Area,mg/cm²,1
803,Mass per Unit Area,mg/µm²,1
804,Mass per Unit Area,t/mm²,1
805,Mass per Unit Area,t/m²,1
806,Mass per Unit Area,µg/mm²,1
807,Mass per Unit Length,g/cm,1
808,Mass per Unit Length,kg/dm,1
809,Mass per Unit Length,kg/m,1
810,Mass per Unit Length,kg/mm,1
811,Mass per Unit Length,lbf-s²/ft²,2
812,Mass per Unit Length,lbf-s²/in²,2
813,Mass per Unit Length,lbm/ft,2
814,Mass per Unit Length,lbm/in,2
815,Mass per Unit Length,mg/µm,1
816,Mass per Unit Length,t/m,1
817,Mass per Unit Length,t/mm,1
818,MechanicalTension,bars,1
819,MechanicalTension,hPa,1
820,MechanicalTension,kPa,1
821,MechanicalTension,mbar,1
822,MechanicalTension,mPa,1
823,MechanicalTension,Pa,1
824,Molality,mol/kg,1
825,Molality,mol/lbm,2
826,Molality,mol-in/(lbf-s²),2
827,Molality,µmol/mg,1
828,Molar Concentration,mol/dm³,1
829,Molar Concentration,mol/ft³,2
830,Molar Concentration,mol/in³,2
831,Molar Concentration,mol/m³,1
832,Molar Concentration,mol/mm³,1
833,Molar Concentration,µmol/µm³,1
834,Moment,cN-cm,1
835,Moment,dyn-cm,1
836,Moment,kgf-cm,1
837,Moment,kgf-m,1
838,Moment,kgf-mm,1
839,Moment,kN-m,1
840,Moment,mN-mm,1
841,Moment,N-m,1
842,Moment,N-mm,1
843,Moment,N-dm,1
844,Moment,pdl-ft,2
845,Moment,lbf-ft,2
846,Moment,lbf-in,2
847,Moment,µN-µm,1
848,Moment of Inertia (Area),cm?,1
849,Moment of Inertia (Area),dm?,1
850,Moment of Inertia (Area),ft?,2
851,Moment of Inertia (Area),hm?,1
852,Moment of Inertia (Area),in?,2
853,Moment of Inertia (Area),mm?,1
854,Moment of Inertia (Area),m?,1
855,Moment of Inertia (Area),µm?,1
856,Moment Per Angle,lbf-ft/°,2
857,Moment Per Angle,lbf-ft/rad,2
858,Moment Per Angle,lbf-in/°,2
859,Moment Per Angle,lbf-in/rad,2
860,Moment Per Angle,mN-mm/°,1
861,Moment Per Angle,mN-mm/rad,1
862,Moment Per Angle,N-dm/°,1
863,Moment Per Angle,N-dm/rad,1
864,Moment Per Angle,N-mm/°,1
865,Moment Per Angle,N-mm/rad,1
866,Moment Per Angle,N-m/°,1
867,Moment Per Angle,N-m/rad,1
868,Moment Per Angle,µN-µm/°,1
869,Moment Per Angle,µN-µm/rad,1
870,Momentum,kg-dm/s,1
871,Momentum,kg-mm/s,1
872,Momentum,kg-m/s,1
873,Momentum,lbf-s,2
874,Momentum,lbm-ft/s,2
875,Momentum,lbm-in/s,2
876,Momentum,mg-µm/ms,1
877,Momentum Per Angle,kg-mm/(s-°),1
878,Momentum Per Angle,kg-mm/(s-rad),1
879,Momentum Per Angle,kg-m/(s-°),1
880,Momentum Per Angle,kg-m/(s-rad),1
881,Momentum Per Angle,lbf-s/°,2
882,Momentum Per Angle,lbf-s/rad,2
883,Momentum Per Angle,lbm-ft/(s-°),2
884,Momentum Per Angle,lbm-ft/(s-rad),2
885,Momentum Per Angle,lbm-in/(s-°),2
886,Momentum Per Angle,lbm-in/(s-rad),2
887,Momentum Per Angle,mg-µm/ms/°,1
888,Momentum Per Angle,mg-µm/ms/rad,1
889,Momentum Per Angle,mN-s/°,1
890,Momentum Per Angle,mN-s/rad,1
891,Momentum Per Angle,N-s/°,1
892,Momentum Per Angle,N-s/rad,1
893,Momentum Per Angle,µN-ms/°,1
894,Momentum Per Angle,µN-ms/rad,1
895,NeutralRatio,%,2
896,NeutralRatio,Promile,2
897,NeutralRatio,%,1
898,NeutralRatio,Promile,1
899,Non-Converting,2 piece,1
900,Non-Converting,3 piece,1
901,Non-Converting,4 piece,1
902,Non-Converting,5 piece,1
903,Non-Converting,As Required,1
904,Non-Converting,cone,1
905,Non-Converting,2 piece,2
906,Non-Converting,3 piece,2
907,Non-Converting,4 piece,2
908,Non-Converting,5 piece,2
909,Non-Converting,As Required,2
910,Non-Converting,cone,2
911,Non-Converting,pair,2
912,Non-Converting,Per Length,2
913,Non-Converting,Per Roll/Reel,2
914,Non-Converting,Per Weight,2
915,Non-Converting,piece,2
916,Non-Converting,spool,2
917,Non-Converting,Per Length,1
918,Non-Converting,Per Roll/Reel,1
919,Non-Converting,Per Weight,1
920,Non-Converting,piece,1
921,Non-Converting,spool,1
922,Non-Converting,Unitless,1
923,Non-Converting,units,1
924,Per Angle,1/°,1
925,Per Angle,1/°,2
926,Per Angle,1/rev,2
927,Per Angle,1/(?-rad),1
928,Per Angle,1/rad,1
929,Per Angle,1/rev,1
930,Per Angle Squared,1/°²,1
931,Per Angle Squared,1/(?-rad)²,1
932,Per Angle Squared,1/rad²,1
933,Per Angle Squared,1/rev²,1
934,Per Area,1/dm²,1
935,Per Area,1/cm²,1
936,Per Area,1/ft²,2
937,Per Area,1/in²,2
938,Per Area,1/m²,1
939,Per Area,1/mm²,1
940,Per Area,1/µm²,1
941,Per Frequency,1/GHz,1
942,Per Frequency,1/Hz,1
943,Per Frequency,1/kHz,1
944,Per Frequency,1/MHz,1
945,Per Frequency,1/GHz,2
946,Per Frequency,1/Hz,2
947,Per Frequency,1/kHz,2
948,Per Frequency,1/MHz,2
949,Per Volume,1/dm³,1
950,Per Volume,1/cm³,1
951,Per Volume,1/ft³,2
952,Per Volume,1/in³,2
953,Per Volume,1/m³,1
954,Per Volume,1/mm³,1
955,Per Volume,1/µm³,1
956,Power,BTU/h,2
957,Power,BTU/min,2
958,Power,BTU/s,2
959,Power,hp,2
960,Power,kW,1
961,Power,lbf-ft/s,2
962,Power,lbf-in/s,2
963,Power,lbm-ft²/s³,2
964,Power,MW,1
965,Power,mW,1
966,Power,kW,2
967,Power,W,2
968,Power,nW,1
969,Power,µW,1
970,Power,W,1
971,Power to Mass Ratio,BTU/(h-lbm),2
972,Power to Mass Ratio,BTU/(min-lbm),2
973,Power to Mass Ratio,BTU/(s-lbm),2
974,Power to Mass Ratio,dm²/ms³,1
975,Power to Mass Ratio,ft²/s³,2
976,Power to Mass Ratio,in²/s³,2
977,Power to Mass Ratio,kW/kg,1
978,Power to Mass Ratio,mm²/s³,1
979,Power to Mass Ratio,m²/s³,1
980,Power to Mass Ratio,nW/mg,1
981,Power to Mass Ratio,µm²/ms³,1
982,Power to Mass Ratio,µW/g,1
983,Power to Mass Ratio,µW/kg,1
984,Power to Mass Ratio,W/g,1
985,Power to Mass Ratio,W/kg,1
986,Power to Mass Ratio,W/lbm,2
987,Pressure,atm,2
988,Pressure,bar,2
989,Pressure,cN/cm²,1
990,Pressure,hPa,1
991,Pressure,inH2O,2
992,Pressure,inHg,2
993,Pressure,kgf/cm²,1
994,Pressure,kgf/mm²,1
995,Pressure,kgf/m²,1
996,Pressure,mbar,1
997,Pressure,mmH2O,1
998,Pressure,mmHg,1
999,Pressure,mN-mm/mm³,1
1000,Pressure,mN/mm²(kPa),1
1001,Pressure,mPa,1
1002,Pressure,N-mm/mm³,1
1003,Pressure,N-m/m³,1
1004,Pressure,N/cm²,1
1005,Pressure,N/dm²,1
1006,Pressure,N/mm²(MPa),1
1007,Pressure,Pa(N/m²),1
1008,Pressure,N-dm/dm³,1
1009,Pressure,pdl/ft²,2
1010,Pressure,pdl-ft/ft³,2
1011,Pressure,lbf-ft/ft³,2
1012,Pressure,lbf-in/in³,2
1013,Pressure,lbf/ft²,2
1014,Pressure,lbf/in²(psi),2
1015,Pressure,µN/µm²,1
1016,Pressure,µN-µm/µm³,1
1017,Pressure Per Unit Length,J/m?,2
1018,Pressure Per Unit Length,kg/(mm²-s²),1
1019,Pressure Per Unit Length,kg/(m²-s²),1
1020,Pressure Per Unit Length,lbf/ft³,2
1021,Pressure Per Unit Length,lbf/in³,2
1022,Pressure Per Unit Length,lbm/(ft²-s²),1
1023,Pressure Per Unit Length,lbm/(in²-s²),2
1024,Pressure Per Unit Length,mN/m³,1
1025,Pressure Per Unit Length,mN/mm³,1
1026,Pressure Per Unit Length,N/dm³,1
1027,Pressure Per Unit Length,N/m³,1
1028,Pressure Per Unit Length,N/mm³,1
1029,Pressure Per Unit Length,µN/µm³,1
1030,Pressure Per Unit Velocity,kg/(mm²-s),1
1031,Pressure Per Unit Velocity,kg/(m²-s),1
1032,Pressure Per Unit Velocity,lbf-s/ft³,2
1033,Pressure Per Unit Velocity,lbf-s/in³,2
1034,Pressure Per Unit Velocity,lbm/(ft²-s),2
1035,Pressure Per Unit Velocity,lbm/(in²-s),2
1036,Pressure Per Unit Velocity,mN-s/m³,1
1037,Pressure Per Unit Velocity,mN-s/mm³,1
1038,Pressure Per Unit Velocity,N-s/dm³,1
1039,Pressure Per Unit Velocity,N-s/m³,1
1040,Pressure Per Unit Velocity,N-s/mm³,1
1041,Pressure Per Unit Velocity,µN-ms/µm³,1
1042,Sound,dB,1
1043,Specific Heat,BTU/(lb-°F),2
1044,Specific Heat,BTU-in/(lbf-s²-°F),2
1045,Specific Heat,J/(kg-K),1
1046,Specific Heat,kJ/(kg-K),1
1047,Specific Heat,lbf-in/(lbm-°F),2
1048,Specific Heat,lbf-in-in/(lbf-s²-°F),2
1049,Specific Heat,lbf-in-in/(lbf-s²-°R),2
1050,Specific Heat,µJ/(kg-K),1
1051,Specific Heat,mJ/(Mg-K),1
1052,Specific Heat,pJ/(mg-K),1
1053,Static Flow Resistivity,g/(s-cm³),1
1054,Static Flow Resistivity,g/(s-mm³),1
1055,Static Flow Resistivity,kg/(s-mm³),1
1056,Static Flow Resistivity,lbf-s/in?,2
1057,Static Flow Resistivity,lbm/(s-in³),2
1058,Static Flow Resistivity,mg/(ms-µm³),1
1059,Static Flow Resistivity,mN-s/mm?,1
1060,Static Flow Resistivity,N-s/cm?,1
1061,Static Flow Resistivity,N-s/dm?,1
1062,Static Flow Resistivity,N-s/mm?,1
1063,Static Flow Resistivity,N-s/m?,1
1064,Strain,cm/cm,1
1065,Strain,dm/dm,1
1066,Strain,ft/ft,2
1067,Strain,in/in,2
1068,Strain,m/m,1
1069,Strain,mm/mm,1
1070,Strain,m/m,2
1071,Strain,mm/mm,2
1072,Strain,µm/µm,1
1073,Strain Energy,cN-cm,1
1074,Strain Energy,kgf-m,1
1075,Strain Energy,kgf-mm,1
1076,Strain Energy,mN-mm,1
1077,Strain Energy,N-m,1
1078,Strain Energy,N-mm,1
1079,Strain Energy,N-dm,1
1080,Strain Energy,pdl-ft,2
1081,Strain Energy,lbf-ft,2
1082,Strain Energy,lbf-in,2
1083,Strain Energy,µN-µm,1
1084,Strain Energy Density,mN-mm/mm³,1
1085,Strain Energy Density,N-mm/mm³,1
1086,Strain Energy Density,N-m/m³,1
1087,Strain Energy Density,N-dm/dm³,1
1088,Strain Energy Density,pdl-ft/ft³,2
1089,Strain Energy Density,lbf-ft/ft³,2
1090,Strain Energy Density,lbf-in/in³,2
1091,Strain Energy Density,µN-µm/µm³,1
1092,Stress,cN/cm²,1
1093,Stress,kgf/cm²,1
1094,Stress,kgf/mm²,1
1095,Stress,kgf/m²,1
1096,Stress,lbf/ft²,2
1097,Stress,mN/mm²(kPa),1
1098,Stress,N/cm²,1
1099,Stress,N/dm²,1
1100,Stress,N/mm²(MPa),1
1101,Stress,Pa(N/m²),1
1102,Stress,pdl/ft²,2
1103,Stress,lbf/in²(psi),2
1104,Stress,µN/µm²,1
1105,Stress Compliance,cm²/N,1
1106,Stress Compliance,dm²/N,1
1107,Stress Compliance,ft²/lbf,2
1108,Stress Compliance,1/psi,2
1109,Stress Compliance,1/kPa,1
1110,Stress Compliance,1/MPa,1
1111,Stress Compliance,1/Pa,1
1112,Stress Compliance,µm²/µN,1
1113,SymbolTransmissionRate,Bd,1
1114,SymbolTransmissionRate,MBd,1
1115,SymbolTransmissionRate,Bd,2
1116,Temperature,°C,1
1117,Temperature,°F,2
1118,Temperature,K,1
1119,Temperature,°R,2
1120,Temperature Change Rate,°C/h,1
1121,Temperature Change Rate,°C/min,1
1122,Temperature Change Rate,°C/s,1
1123,Temperature Change Rate,°F/h,2
1124,Temperature Change Rate,°F/min,2
1125,Temperature Change Rate,°F/s,2
1126,Temperature Change Rate,°R/h,2
1127,Temperature Change Rate,°R/min,2
1128,Temperature Change Rate,°R/s,2
1129,Temperature Change Rate,K/h,1
1130,Temperature Change Rate,K/min,1
1131,Temperature Change Rate,K/ms,1
1132,Temperature Change Rate,K/s,1
1133,Temperature Difference,?°C,1
1134,Temperature Difference,?°F,2
1135,Temperature Difference,?°R,2
1136,Temperature Difference,?K,1
1137,Temperature Gradient,°C/dm,1
1138,Temperature Gradient,°C/m,1
1139,Temperature Gradient,°C/mm,1
1140,Temperature Gradient,°F/ft,2
1141,Temperature Gradient,°F/in,2
1142,Temperature Gradient,°R/in,2
1143,Temperature Gradient,K/mm,1
1144,Temperature Gradient,K/µm,1
1145,Thermal Capacitance,BTU/°F,2
1146,Thermal Capacitance,cal/°F,2
1147,Thermal Capacitance,J/°C,1
1148,Thermal Capacitance,J/K,1
1149,Thermal Capacitance,kJ/°C,1
1150,Thermal Capacitance,lbf-ft/°F,2
1151,Thermal Capacitance,lbf-in/°F,2
1152,Thermal Capacitance,lbf-in/°R,2
1153,Thermal Capacitance,pJ/K,1
1154,Thermal Capacitance,µJ/°C,1
1155,Thermal Capacitance,µJ/K,1
1156,Thermal Conductance,BTU/(h-°F),2
1157,Thermal Conductance,BTU/(min-°F),2
1158,Thermal Conductance,BTU/(s-°F),2
1159,Thermal Conductance,lbf-in/(s-°F),2
1160,Thermal Conductance,lbf-in/(s-°R),2
1161,Thermal Conductance,mW/°C,1
1162,Thermal Conductance,nW/K,1
1163,Thermal Conductance,µW/°C,1
1164,Thermal Conductance,µW/K,1
1165,Thermal Conductance,W/°C,1
1166,Thermal Conductance,W/K,1
1167,Thermal Conductivity,BTU/(h-ft-°F),2
1168,Thermal Conductivity,BTU/(s-in-°F),2
1169,Thermal Conductivity,BTU/(h-in-°F),2
1170,Thermal Conductivity,BTU/(s-ft-°F),2
1171,Thermal Conductivity,lbf-in/(s-in-°F),2
1172,Thermal Conductivity,lbf-in/(s-in-°R),2
1173,Thermal Conductivity,µW/(mm-°C),1
1174,Thermal Conductivity,mW/(mm-°C),1
1175,Thermal Conductivity,mW/(mm-K),1
1176,Thermal Conductivity,nW/(µm-K),1
1177,Thermal Conductivity,µW/(mm-K),1
1178,Thermal Conductivity,W/(cm-°C),1
1179,Thermal Conductivity,W/(dm-°C),1
1180,Thermal Conductivity,W/(dm-K),1
1181,Thermal Conductivity,W/(m-K),1
1182,Thermal Conductivity,W/(mm-°C),1
1183,Thermal Conductivity,W/(m-°C),1
1184,Thermal Expansion Coefficient,1/°C,1
1185,Thermal Expansion Coefficient,1/°F,2
1186,Thermal Expansion Coefficient,1/K,1
1187,Thermal Expansion Coefficient,1/°R,2
1188,Thermal Energy,BTU,2
1189,Thermal Energy,cN-cm,1
1190,Thermal Energy,erg,1
1191,Thermal Energy,J,1
1192,Thermal Energy,kgf-m,1
1193,Thermal Energy,kgf-mm,1
1194,Thermal Energy,lbf-ft,2
1195,Thermal Energy,lbf-in,2
1196,Thermal Energy,µJ,1
1197,Thermal Energy,mJ,1
1198,Thermal Energy,pdl-ft,2
1199,Thermal Energy,pJ,1
1200,Thermal Energy per Area,BTU/ft²,2
1201,Thermal Energy per Area,BTU/in²,2
1202,Thermal Energy per Area,J/cm²,1
1203,Thermal Energy per Area,J/dm²,1
1204,Thermal Energy per Area,J/m²,1
1205,Thermal Energy per Area,lbf-in/in²,2
1206,Thermal Energy per Area,pJ/µm²,1
1207,Thermal Energy per Area,µJ/mm²,1
1208,Thermal PID Derivative Term Constant,ms/K,1
1209,Thermal PID Derivative Term Constant,s/°C,1
1210,Thermal PID Derivative Term Constant,s/°F,2
1211,Thermal PID Derivative Term Constant,s/K,1
1212,Thermal PID Derivative Term Constant,s/°R,2
1213,Thermal PID Gain,1/°C,1
1214,Thermal PID Gain,1/°F,2
1215,Thermal PID Gain,1/K,1
1216,Thermal PID Gain,1/°R,2
1217,Thermal PID Integral Term Constant,1/(°C-s),1
1218,Thermal PID Integral Term Constant,1/(°F-s),2
1219,Thermal PID Integral Term Constant,1/(K-ms),1
1220,Thermal PID Integral Term Constant,1/(K-s),1
1221,Thermal PID Integral Term Constant,1/(°R-s),2
1222,Thermal Resistance,°C/mW,1
1223,Thermal Resistance,°C/µW,1
1224,Thermal Resistance,°C/W,1
1225,Thermal Resistance,°F-h/BTU,2
1226,Thermal Resistance,°F-min/BTU,2
1227,Thermal Resistance,°F-s/BTU,2
1228,Thermal Resistance,°F-s/(lbf-in),2
1229,Thermal Resistance,°R-s/(lbf-in),2
1230,Thermal Resistance,K/nW,1
1231,Thermal Resistance,K/µW,1
1232,Thermal Resistance,K/W,1
1233,Time,d,1
1234,Time,h,1
1235,Time,min,1
1236,Time,ms,1
1237,Time,h,2
1238,Time,min,2
1239,Time,s,2
1240,Time,s,1
1241,Time,µs,1
1242,Transmission Loss,(lbf-in/s)/(lbf-in/s),2
1243,Transmission Loss,nW/nW,1
1244,Transmission Loss,µW/µW,1
1245,Transmission Loss,W/W,1
1246,Tsai-Wu Coefficient,dm?/N²,1
1247,Tsai-Wu Coefficient,in?/lbf²,2
1248,Tsai-Wu Coefficient,mm?/mN²,1
1249,Tsai-Wu Coefficient,mm?/N²,1
1250,Tsai-Wu Coefficient,m?/N²,1
1251,Tsai-Wu Coefficient,µm?/µN²,1
1252,Velocity,cm/s,1
1253,Velocity,dm/s,1
1254,Velocity,ft/s,2
1255,Velocity,ft/min,2
1256,Velocity,ipm,2
1257,Velocity,in/s,2
1258,Velocity,km/h,1
1259,Velocity,mph,2
1260,Velocity,mmpm,1
1261,Velocity,mm/s,1
1262,Velocity,m/min,1
1263,Velocity,m/s,1
1264,Velocity,sfm,2
1265,Velocity,smm,1
1266,Velocity,µm/ms,1
1267,Velocity Per Pressure,dm³/(N-s),1
1268,Velocity Per Pressure,ft³/(lbf-s),2
1269,Velocity Per Pressure,ft²-s/lbm,2
1270,Velocity Per Pressure,in³/(lbf-s),2
1271,Velocity Per Pressure,in²-s/lbm,2
1272,Velocity Per Pressure,m³/(mN-s),1
1273,Velocity Per Pressure,m³/(N-s),1
1274,Velocity Per Pressure,mm³/(mN-s),1
1275,Velocity Per Pressure,mm³/(N-s),1
1276,Velocity Per Pressure,mm²-s/kg,1
1277,Velocity Per Pressure,m²-s/kg,1
1278,Velocity Per Pressure,µm³/(µN-ms),1
1279,Viscous Damping,kg/s,1
1280,Viscous Damping,lbf-s/in,2
1281,Viscous Damping,lbm/s,2
1282,Viscous Damping,mg/ms,1
1283,Viscous Damping,mN-s/mm,1
1284,Viscous Damping,N-s/dm,1
1285,Viscous Damping,N-s/m,1
1286,Viscous Damping,N-s/mm,1
1287,Voltage,kV,1
1288,Voltage,lbf-in/(Å-s),2
1289,Voltage,mV,1
1290,Voltage,µV,1
1291,Voltage,V,1
1292,Voltage per Angular Velocity,lbf-in/(A-°),2
1293,Voltage per Angular Velocity,lbf-in/(A-rad),2
1294,Voltage per Angular Velocity,mV-min/rev,1
1295,Voltage per Angular Velocity,mV-s/°,1
1296,Voltage per Angular Velocity,mV-s/rad,1
1297,Voltage per Angular Velocity,µV-min/rev,1
1298,Voltage per Angular Velocity,µV-ms/°,1
1299,Voltage per Angular Velocity,µV-ms/rad,1
1300,Voltage per Angular Velocity,µV-s/°,1
1301,Voltage per Angular Velocity,µV-s/rad,1
1302,Voltage per Angular Velocity,V-min/rev,1
1303,Voltage per Angular Velocity,V-s/°,1
1304,Voltage per Angular Velocity,V-s/rad,1
1305,Voltage per Temperature,lbf-in/(Å-s-°F),2
1306,Voltage per Temperature,lbf-in/(Å-s-°R),2
1307,Voltage per Temperature,µV/°C,1
1308,Voltage per Temperature,µV/K,1
1309,Voltage per Temperature,V/°C,1
1310,Voltage per Temperature,V/°F,2
1311,Voltage per Temperature,V/K,1
1312,Voltage per Temperature,V/°R,2
1313,Volume,cl,1
1314,Volume,cm³,1
1315,Volume,cup (UK),2
1316,Volume,cup (US),2
1317,Volume,dal,1
1318,Volume,dam³,1
1319,Volume,dl,1
1320,Volume,dm³,1
1321,Volume,fl,1
1322,Volume,fl oz (UK),2
1323,Volume,fl oz (US),2
1324,Volume,ft³,2
1325,Volume,gal (UK),2
1326,Volume,gal (US),2
1327,Volume,gi (UK),2
1328,Volume,gi (US),2
1329,Volume,hl,1
1330,Volume,in³,2
1331,Volume,kl,1
1332,Volume,km³,1
1333,Volume,l,1
1334,Volume,m³,1
1335,Volume,mi³,2
1336,Volume,ml,1
1337,Volume,mm³,1
1338,Volume,nl,1
1339,Volume,hm³,1
1340,Volume,pl,1
1341,Volume,pt (UK),2
1342,Volume,pt (US),2
1343,Volume,qt (UK),2
1344,Volume,qt (US),2
1345,Volume,µl,1
1346,Volume,µm³,1
1347,Volume,yd³,2
1348,Volume Acceleration,cm³/s²,1
1349,Volume Acceleration,dm³/s²,1
1350,Volume Acceleration,ft³/h²,2
1351,Volume Acceleration,ft³/min²,2
1352,Volume Acceleration,ft³/s²,2
1353,Volume Acceleration,in³/s²,2
1354,Volume Acceleration,l/h²,1
1355,Volume Acceleration,l/min²,1
1356,Volume Acceleration,l/s²,1
1357,Volume Acceleration,m³/h²,1
1358,Volume Acceleration,m³/min²,1
1359,Volume Acceleration,m³/s²,1
1360,Volume Acceleration,mm³/s²,1
1361,Volume Acceleration,µm³/ms²,1
1362,Volume Charge Density,A-s/cm³,1
1363,Volume Charge Density,A-s/dm³,1
1364,Volume Charge Density,A-s/ft³,2
1365,Volume Charge Density,A-s/in³,2
1366,Volume Charge Density,A-s/m³,1
1367,Volume Charge Density,A-s/mm³,1
1368,Volume Charge Density,mA-ms/µm³,1
1369,Volumetric Flow Rate,ft³/h,2
1370,Volumetric Flow Rate,ft³/min(CFM),2
1371,Volumetric Flow Rate,l/h,1
1372,Volumetric Flow Rate,l/min,1
1373,Volumetric Flow Rate,m³/h,1
1374,Volumetric Flow Rate,m³/min,1
1375,Volumetric Flow Rate,µm³/ms,1
1376,Volumetric Flow Rate,cm³/s,1
1377,Volumetric Flow Rate,dm³/min,1
1378,Volumetric Flow Rate,ft³/s,2
1379,Volumetric Flow Rate,in³/s,2
1380,Volumetric Flow Rate,l/s,1
1381,Volumetric Flow Rate,m³/s,1
1382,Volumetric Flow Rate,ml/s,1
1383,Volumetric Flow Rate,mm³/s,1
1384,Volumetric Strain,cm³/cm³,1
1385,Volumetric Strain,dm³/dm³,1
1386,Volumetric Strain,in³/in³,2
1387,Volumetric Strain,m³/m³,1
1388,Volumetric Strain,mm³/mm³,1
1389,Volumetric Strain,µm³/µm³,1
1390,Warping constant,dm?,1
1391,Warping constant,ft?,2
1392,Warping constant,in?,2
1393,Warping constant,m?,1
1394,Warping constant,mm?,1
1395,Warping constant,µm?,1
